ind_t,date,adr,p,n_killed,n_injured,state,LON,LAT,case,summary,age_of_shooter,prior_signs_mental_health_issues,mental_health_details,weapons_obtained_legally,where_obtained,weapon_type,weapon_details,race,gender,mental_health_sources,sources_additional_age,type,log_n_killed,log_n_injured,rand_ind_t,G0_indegree,G0_outdegree,G0_null_indegree,G0_null_outdegree,G1_indegree,G1_outdegree,G1_null_indegree,G1_null_outdegree
1053,2019-05-16,9500 Cardwell Ave Cleveland Ohio,1.515716566510398,0,4,Ohio,-81.61740089999998,41.4347721,,,,,,,,,,,,,,,0.0,1.6094379124341005,612,0,0,0,0,11,0,6,0
1054,2019-05-17,7326 Stockton Blvd Sacramento California,2.3903891703159093,1,3,California,-121.428066,38.491292,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,958,1,1,1,1,6,2,4,3
1055,2019-05-18,2410 W. Euclid Ave Muncie Indiana,2.7117698594097046,1,6,Indiana,-85.4147845,40.2073182,,,,,,,,,,,,,,,0.6931471805599453,1.9459101490553128,56,0,0,0,0,2,5,3,7
1055,2019-05-18,1616 West Pacific Coast Highway Long Beach California,2.515716566510398,1,4,California,-118.2142617,33.789620500000005,,,,,,,,,,,,,,,0.6931471805599453,1.6094379124341005,56,1,0,1,0,5,0,7,0
1055,2019-05-18,70 Kirkwood Ct SW Cedar Rapids Iowa,2.855649206057388,2,2,Iowa,-91.6554425,41.9216506,,,,,,,,,,,,,,,1.0986122886681098,1.0986122886681098,56,1,1,1,1,5,1,7,5
1055,2019-05-18,100 Martin Luther King Avenue Atmore Alabama,2.866065983073616,1,8,Alabama,-87.4796241,31.0320884,,,,,,,,,,,,,,,0.6931471805599453,2.19722457733622,56,2,0,2,0,6,0,6,0
1055,2019-05-18,4252 Cody Drive Winston Salem (Winston-salem) North Carolina,3.1402213592228687,2,4,North Carolina,-80.25111640000002,36.1501676,,,,,,,,,,,,,,,1.0986122886681098,1.6094379124341005,56,0,2,0,2,0,7,0,13
1055,2019-05-18,2825 Y St Omaha Nebraska,1.515716566510398,0,4,Nebraska,-95.9558886,41.1974141,,,,,,,,,,,,,,,0.0,1.6094379124341005,56,0,0,0,0,7,0,6,0
1055,2019-05-18,700 Leverette Ln Cascilla Mississippi,2.515716566510398,1,4,Mississippi,-90.1201993,33.8848664,,,,,,,,,,,,,,,0.6931471805599453,1.6094379124341005,56,0,0,0,0,7,0,6,0
1056,2019-05-19,226 SE Madison St Portland Oregon,1.6206565966927624,0,5,Oregon,-122.6630883,45.5127145,,,,,,,,,,,,,,,0.0,1.791759469228055,68,0,1,0,1,1,10,0,6
1057,2019-05-20,8118 E 16th St Tulsa Oklahoma,2.855649206057388,2,2,Oklahoma,-95.8856563,36.1383481,,,,,,,,,,,,,,,1.0986122886681098,1.0986122886681098,195,3,0,3,0,10,0,9,0
1057,2019-05-20,2424 Sullivant Ave Columbus Ohio,1.515716566510398,0,4,Ohio,-83.06346629999999,39.9456086,,,,,,,,,,,,,,,0.0,1.6094379124341005,195,0,1,0,1,2,9,2,8
1057,2019-05-20,1900 block of Bacon Street Alexandria Louisiana,2.515716566510398,1,4,Louisiana,-92.4558442,31.2863527,,,,,,,,,,,,,,,0.6931471805599453,1.6094379124341005,195,0,1,0,1,1,10,2,6
1058,2019-05-25,N Kelley Ave and NE 26th St Oklahoma City Oklahoma,1.6206565966927624,0,5,Oklahoma,-97.4944349,35.49683579999999,,,,,,,,,,,,,,,0.0,1.791759469228055,399,1,0,1,0,5,0,7,0
1058,2019-05-25,500 block of N Belnord Ave Baltimore Maryland,1.515716566510398,0,4,Maryland,-76.57885999999998,39.297176,,,,,,,,,,,,,,,0.0,1.6094379124341005,399,0,2,0,2,5,7,7,4
1058,2019-05-25,225 Brunswick Ave Trenton New Jersey,1.9331820449317627,0,9,New Jersey,-74.761387,40.228236,,,,,,,,,,,,,,,0.0,2.302585092994046,399,1,0,1,0,5,0,7,0
1058,2019-05-25,Holly Cove Dr and Schooner Trail Chesapeake Virginia,2.9331820449317627,1,9,Virginia,-76.39959,36.79987060000001,,,,,,,,,,,,,,,0.6931471805599453,2.302585092994046,399,0,2,0,2,0,11,0,10
1058,2019-05-25,3400 block of Devonshire Detroit Michigan,3.388813693319509,3,2,Michigan,-82.93441059999998,42.3901533,,,,,,,,,,,,,,,1.3862943611198906,1.0986122886681098,399,1,1,1,1,4,8,4,3
1059,2019-05-26,800 block of Alvis Road La Crosse Virginia,1.6206565966927624,0,5,Virginia,-78.0273682,36.6090344,,,,,,,,,,,,,,,0.0,1.791759469228055,37,0,1,0,1,1,4,1,11
1059,2019-05-26,600 block of E Oak St Stockton California,2.3903891703159093,1,3,California,-121.28485890000002,37.959817,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,37,0,1,0,1,2,2,7,7
1059,2019-05-26,3509 Wheeler Rd SE Washington District of Columbia,2.3903891703159093,1,3,District of Columbia,-76.994089,38.839294,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,37,1,1,1,1,2,1,8,6
1060,2019-05-27,5900 block of Goodfellow Blvd Saint Louis Missouri,2.855649206057388,2,2,Missouri,-90.2547683,38.7134398,,,,,,,,,,,,,,,1.0986122886681098,1.0986122886681098,882,1,0,1,0,8,0,8,0
1060,2019-05-27,100 block of Walnut St Trenton New Jersey,2.6206565966927617,1,5,New Jersey,-74.74892,40.22096060000001,,,,,,,,,,,,,,,0.6931471805599453,1.791759469228055,882,0,0,0,0,8,0,3,0
1060,2019-05-27,1200 block of Sumner Rd SE Washington District of Columbia,1.6206565966927624,0,5,District of Columbia,-76.9972245,38.8611047,,,,,,,,,,,,,,,0.0,1.791759469228055,882,0,1,0,1,3,16,3,12
1061,2019-05-29,300 block of Homewood Place Reserve Louisiana,2.3903891703159093,1,3,Louisiana,-90.5450421,30.0686267,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,1040,0,4,0,4,1,12,3,9
1061,2019-05-29,26311 TX-321 Cleveland Texas,3.388813693319509,3,2,Texas,-95.0500946,30.3255657,,,,,,,,,,,,,,,1.3862943611198906,1.0986122886681098,1040,0,5,0,5,1,14,3,10
1062,2019-05-30,14000 block of Grace Ave Robbins Illinois,1.6206565966927624,0,5,Illinois,-87.70583140000002,41.6383,,,,,,,,,,,,,,,0.0,1.791759469228055,1185,1,0,1,0,3,8,6,6
1063,2019-05-31,2405 Courthouse Drive Virginia Beach Virginia,7.537988286265169,13,4,Virginia,-76.0574123,36.7510164,Virginia Beach municipal building shooting,"DeWayne Craddock, 40, a municipal city worker wielding handguns, a suppressor and high-capacity magazines, killed en masse inside a Virginia Beach muncipal building late in the day on a Friday, before dying in a prolonged gun battle with police. Craddock reportedly had submitted his resignation from his job that morning. He was a veteran of the Virginia Army National Guard, and ""had a shaved head, bodybuilder’s physique and cameras in the windows of his house on a peaceful cul-de-sac,"" according to the Washington Post.",40,TBD,-,Yes,-,2 handguns,.45-caliber handguns; noise suppressor (silencer); several high-capacity magazines,Black,M,-,-,Mass,2.6390573296152584,1.6094379124341005,1133,1,0,1,0,13,0,5,0
1063,2019-05-31,306 N Hollow Ave West Covina California,2.3903891703159093,1,3,California,-117.936319,34.075440500000006,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,1133,0,0,0,0,5,3,5,3
1064,2019-06-01,1100 block of Mt Vernon Ave Portsmouth Virginia,2.3903891703159093,1,3,Virginia,-76.33598239999998,36.8363657,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,676,0,1,0,1,2,11,2,9
1064,2019-06-01,300 block of East Chicago Ave Chicago Illinois,1.515716566510398,0,4,Illinois,-87.6175245,41.8971279,,,,,,,,,,,,,,,0.0,1.6094379124341005,676,1,0,1,0,7,0,11,0
1064,2019-06-01,Suzanne Dr and Robinson Dr Macon Georgia,3.1402213592228687,2,4,Georgia,-83.69167159999998,32.842935,,,,,,,,,,,,,,,1.0986122886681098,1.6094379124341005,676,0,1,0,1,0,11,0,7
1064,2019-06-01,12 Broad Street Atlanta Georgia,1.6206565966927624,0,5,Georgia,-84.39138349999998,33.7544498,,,,,,,,,,,,,,,0.0,1.791759469228055,676,1,1,1,1,2,10,3,4
1064,2019-06-01,5600 block of West Madison St Chicago Illinois,1.515716566510398,0,4,Illinois,-87.7650676,41.8807263,,,,,,,,,,,,,,,0.0,1.6094379124341005,676,3,0,3,0,8,0,11,0
1064,2019-06-01,473 Main St S Allendale South Carolina,1.6206565966927624,0,5,South Carolina,-81.31506739999998,33.0038021,,,,,,,,,,,,,,,0.0,1.791759469228055,676,0,0,0,0,9,0,10,0
1065,2019-06-05,828 W 9th Street Santa Rosa California,1.515716566510398,0,4,California,-122.734969,38.440738,,,,,,,,,,,,,,,0.0,1.6094379124341005,242,1,0,1,0,0,11,1,1
1066,2019-06-06,2500 block of N Lake Shore Dr Chicago Illinois,2.3903891703159093,1,3,Illinois,-87.6321816,41.9284979,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,29,1,0,1,0,8,5,7,3
1067,2019-06-07,8220 TX-71 Austin Texas,1.6206565966927624,0,5,Texas,-97.8863259,30.2475924,,,,,,,,,,,,,,,0.0,1.791759469228055,615,1,1,1,1,11,8,6,5
1068,2019-06-08,3500 block of W North Ave Chicago Illinois,1.515716566510398,0,4,Illinois,-87.714219,41.910373,,,,,,,,,,,,,,,0.0,1.6094379124341005,653,2,0,2,0,5,0,3,0
1068,2019-06-08,5151 Medicine Valley Rd White Swan Washington,4.316313726944964,5,2,Washington,-120.823627,46.4225286,,,,,,,,,,,,,,,1.791759469228055,1.0986122886681098,653,1,2,1,2,3,12,1,7
1069,2019-06-09,265 N Main St Henning Tennessee,2.3903891703159093,1,3,Tennessee,-89.572743,35.673603,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,240,2,0,2,0,5,5,8,2
1069,2019-06-09,17218 Tarkington Ave Cleveland Ohio,2.3903891703159093,1,3,Ohio,-81.5616993,41.4292685,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,240,3,0,3,0,8,0,10,0
1069,2019-06-09,2081 Niagara St Buffalo New York,1.515716566510398,0,4,New York,-78.90535220000002,42.9411261,,,,,,,,,,,,,,,0.0,1.6094379124341005,240,2,0,2,0,5,5,8,2
1070,2019-06-11,12500 block of E Kansas Pl Aurora Colorado,1.515716566510398,0,4,Colorado,-104.8424588,39.6943775,,,,,,,,,,,,,,,0.0,1.6094379124341005,751,1,0,1,0,7,3,3,1
1070,2019-06-11,6900 Block of Damascus Rd Savannah Georgia,2.855649206057388,2,2,Georgia,-81.0727251,32.0044661,,,,,,,,,,,,,,,1.0986122886681098,1.0986122886681098,751,1,0,1,0,9,0,9,0
1071,2019-06-12,305 N Graham St Charlotte North Carolina,2.3903891703159093,1,3,North Carolina,-80.8444375,35.2326744,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,753,0,3,0,3,3,5,1,10
1072,2019-06-15,2500 block of Hollywood Ave Shreveport Louisiana,1.515716566510398,0,4,Louisiana,-93.7775598,32.4570365,,,,,,,,,,,,,,,0.0,1.6094379124341005,1050,1,1,1,1,7,10,5,10
1073,2019-06-16,1200 block of Sampson St Des Moines Iowa,1.711769859409705,0,6,Iowa,-93.5927032,41.6008703,,,,,,,,,,,,,,,0.0,1.9459101490553128,723,0,3,0,3,0,6,0,14
1073,2019-06-16,Dixie Highway and Ormsby Ave Louisville Kentucky,2.7117698594097046,1,6,Kentucky,-85.7875766,38.2354477,,,,,,,,,,,,,,,0.6931471805599453,1.9459101490553128,723,2,1,2,1,5,4,3,4
1073,2019-06-16,2910 S 70th St Philadelphia Pennsylvania,2.6206565966927617,1,5,Pennsylvania,-75.23377679999999,39.9123634,,,,,,,,,,,,,,,0.6931471805599453,1.791759469228055,723,0,3,0,3,0,6,0,13
1074,2019-06-17,E Market St and Tower of the Americas Way San Antonio Texas,1.515716566510398,0,4,Texas,-98.4810022,29.421397100000004,,,,,,,,,,,,,,,0.0,1.6094379124341005,462,2,0,2,0,9,0,9,0
1074,2019-06-17,2872 Coach Dr Memphis Tennessee,1.6206565966927624,0,5,Tennessee,-89.92514299999998,35.20404979999999,,,,,,,,,,,,,,,0.0,1.791759469228055,462,0,0,0,0,4,4,1,5
1075,2019-06-18,700 block of Dr Martin Luther King Jr Blvd Newark New Jersey,2.515716566510398,1,4,New Jersey,-74.18265439999998,40.7282439,,,,,,,,,,,,,,,0.6931471805599453,1.6094379124341005,1092,2,0,2,0,9,0,8,0
1076,2019-06-20,343 Hamilton St Allentown Pennsylvania,1.9952623149688795,0,10,Pennsylvania,-75.4629204,40.6050018,,,,,,,,,,,,,,,0.0,2.3978952727983707,368,0,1,0,1,0,6,4,5
1077,2019-06-21,1506 N Charles St Saginaw Michigan,2.3903891703159093,1,3,Michigan,-83.9677083,43.4296369,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,962,0,3,0,3,0,5,3,7
1077,2019-06-21,6300 block of S King Dr Chicago Illinois,1.515716566510398,0,4,Illinois,-87.6160233,41.7792315,,,,,,,,,,,,,,,0.0,1.6094379124341005,962,0,4,0,4,0,7,0,17
1077,2019-06-21,700 block of 14th St Richmond California,1.6206565966927624,0,5,California,-122.356409,37.9421263,,,,,,,,,,,,,,,0.0,1.791759469228055,962,0,1,0,1,0,4,1,11
1077,2019-06-21,519  West Taylor St Santa Maria California,3.085169313600048,5,0,California,-120.442204,34.9757003,,,,,,,,,,,,,,,1.791759469228055,0.0,962,1,0,1,0,4,0,8,0
1078,2019-06-22,2400 block of Moore St Philadelphia Pennsylvania,1.515716566510398,0,4,Pennsylvania,-75.18530200000002,39.9300578,,,,,,,,,,,,,,,0.0,1.6094379124341005,844,1,0,1,0,9,0,7,0
1078,2019-06-22,800 block of N Port St Baltimore Maryland,2.515716566510398,1,4,Maryland,-76.58326819999998,39.3001719,,,,,,,,,,,,,,,0.6931471805599453,1.6094379124341005,844,0,2,0,2,5,10,3,3
1078,2019-06-22,1st St and E Pembroke Ave Hampton Virginia,1.515716566510398,0,4,Virginia,-76.30382589999998,37.0408796,,,,,,,,,,,,,,,0.0,1.6094379124341005,844,0,1,0,1,5,8,3,4
1079,2019-06-23,7500 block of Draper Ave La Jolla California,2.3903891703159093,1,3,California,-117.2761488,32.839628999999995,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,258,0,3,0,3,1,11,1,9
1079,2019-06-23,1150 E Mishawaka Ave South Bend Indiana,2.99526231496888,1,10,Indiana,-86.2330984,41.6663769,,,,,,,,,,,,,,,0.6931471805599453,2.3978952727983707,258,0,2,0,2,0,7,1,9
1079,2019-06-23,1767 Genessee Ave Columbus Ohio,1.6206565966927624,0,5,Ohio,-82.9634088,40.0187554,,,,,,,,,,,,,,,0.0,1.791759469228055,258,1,0,1,0,4,4,3,2
1079,2019-06-23,1108 Cambridge St Abbeville South Carolina,3.1576692799745936,3,1,South Carolina,-82.35786590000002,34.18861810000001,,,,,,,,,,,,,,,1.3862943611198906,0.6931471805599453,258,1,1,1,1,1,5,1,8
1079,2019-06-23,568 Habbitts Court San Jose California,3.085169313600048,5,0,California,-121.8417386,37.3010716,,,,,,,,,,,,,,,1.791759469228055,0.0,258,1,1,1,1,4,4,5,6
1080,2019-06-26,2800 block of N 34th St Milwaukee Wisconsin,1.515716566510398,0,4,Wisconsin,-87.9559,43.069893,,,,,,,,,,,,,,,0.0,1.6094379124341005,800,1,0,1,0,6,0,7,0
1080,2019-06-26,900 block of Rowe St Akron Ohio,2.3903891703159093,1,3,Ohio,-81.50205430000003,41.0539403,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,800,0,2,0,2,2,2,3,7
1081,2019-06-27,600 block of Parkway Dr Atlanta Georgia,1.7927899625209969,0,7,Georgia,-84.3730704,33.770880299999995,,,,,,,,,,,,,,,0.0,2.079441541679836,326,1,0,1,0,1,6,3,5
1082,2019-06-28,937 Choate Ave Hamden Connecticut,1.6206565966927624,0,5,Connecticut,-72.9375733,41.4219256,,,,,,,,,,,,,,,0.0,1.791759469228055,1204,1,0,1,0,8,0,6,3
1082,2019-06-28,Ira St and Bass St SW Atlanta Georgia,1.7927899625209969,0,7,Georgia,-84.39997890000002,33.7356464,,,,,,,,,,,,,,,0.0,2.079441541679836,1204,1,2,1,2,3,2,5,7
1082,2019-06-28,167 Armstrong Ave Jersey City New Jersey,1.515716566510398,0,4,New Jersey,-74.0873666,40.7027234,,,,,,,,,,,,,,,0.0,1.6094379124341005,1204,1,0,1,0,10,0,7,0
1082,2019-06-28,909 Desoto St Saint Paul Minnesota,1.6206565966927624,0,5,Minnesota,-93.0814624,44.9686583,,,,,,,,,,,,,,,0.0,1.791759469228055,1204,1,3,1,3,0,3,2,12
1082,2019-06-28,50 block of Jefferson St Paterson New Jersey,1.515716566510398,0,4,New Jersey,-74.1711459,40.925607,,,,,,,,,,,,,,,0.0,1.6094379124341005,1204,2,0,2,0,8,1,5,3
1083,2019-06-29,7132 Florida Blvd Baton Rouge Louisiana,1.7927899625209969,0,7,Louisiana,-91.1157084,30.45111510000001,,,,,,,,,,,,,,,0.0,2.079441541679836,263,3,0,3,0,4,3,12,5
1083,2019-06-29,2400 block of W Jackson Blvd Chicago Illinois,1.6206565966927624,0,5,Illinois,-87.68655679999998,41.8775787,,,,,,,,,,,,,,,0.0,1.791759469228055,263,1,2,1,2,2,3,6,9
1083,2019-06-29,2700 block of W Park Ave Gray Louisiana,1.515716566510398,0,4,Louisiana,-90.7912856,29.70844809999999,,,,,,,,,,,,,,,0.0,1.6094379124341005,263,1,0,1,0,7,0,7,0
1083,2019-06-29,Judson St and Martin St Hartford Connecticut,1.515716566510398,0,4,Connecticut,-72.67995440000001,41.7893425,,,,,,,,,,,,,,,0.0,1.6094379124341005,263,0,0,0,0,1,8,5,10
1084,2019-06-30,Farragut Ave Bay Shore New York,1.711769859409705,0,6,New York,-73.25985390000002,40.7470069,,,,,,,,,,,,,,,0.0,1.9459101490553128,1115,1,0,1,0,7,0,7,0
1084,2019-06-30,12700 block of California St Yucaipa California,1.6206565966927624,0,5,California,-117.0392103,34.0229051,,,,,,,,,,,,,,,0.0,1.791759469228055,1115,2,0,2,0,6,3,7,3
1084,2019-06-30,3000 block of Brookdale Ave Oakland California,1.515716566510398,0,4,California,-122.215519,37.792371,,,,,,,,,,,,,,,0.0,1.6094379124341005,1115,3,0,3,0,6,0,7,0
1084,2019-06-30,3535 Munger Ave Dallas Texas,2.855649206057388,2,2,Texas,-96.7889161,32.7996454,,,,,,,,,,,,,,,1.0986122886681098,1.0986122886681098,1115,1,0,1,0,7,0,7,0
1085,2019-07-01,1200 block of N Luzerne Ave Baltimore Maryland,1.515716566510398,0,4,Maryland,-76.58150129999999,39.3049145,,,,,,,,,,,,,,,0.0,1.6094379124341005,1192,0,1,0,1,0,3,0,4
1086,2019-07-02,6250 Page Ave Saint Louis (Wellston) Missouri,1.515716566510398,0,4,Missouri,-90.2935766,38.6712314,,,,,,,,,,,,,,,0.0,1.6094379124341005,513,0,1,0,1,1,11,0,6
1087,2019-07-03,5507 Everhart Manor Ln Katy Texas,3.0148939630283804,2,3,Texas,-95.7969688,29.7177492,,,,,,,,,,,,,,,1.0986122886681098,1.3862943611198906,403,2,0,2,0,7,0,9,0
1088,2019-07-04,4700 block of E Hamilton Ave Fresno California,2.3903891703159093,1,3,California,-119.7409002,36.7245752,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,338,1,0,1,0,7,2,9,3
1088,2019-07-04,800 block of N Homan Ave Chicago Illinois,2.3903891703159093,1,3,Illinois,-87.7114211,41.8954986,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,338,0,1,0,1,5,3,3,7
1088,2019-07-04,1900 block of Adair St Los Angeles California,1.515716566510398,0,4,California,-118.2582842,34.0280185,,,,,,,,,,,,,,,0.0,1.6094379124341005,338,0,1,0,1,5,6,2,10
1088,2019-07-04,1100 block of Preston St Rockford Illinois,1.515716566510398,0,4,Illinois,-89.10634209999998,42.2714764,,,,,,,,,,,,,,,0.0,1.6094379124341005,338,1,0,1,0,6,3,6,5
1089,2019-07-05,1600 block of E 67th St Chicago Illinois,1.6206565966927624,0,5,Illinois,-87.5860926,41.77334219999999,,,,,,,,,,,,,,,0.0,1.791759469228055,64,2,0,2,0,11,0,9,0
1089,2019-07-05,Maple St Boston Massachusetts,1.711769859409705,0,6,Massachusetts,-71.08613740000001,42.3083372,,,,,,,,,,,,,,,0.0,1.9459101490553128,64,1,1,1,1,1,7,3,6
1089,2019-07-05,Elton St and Belmont Ave Brooklyn New York,1.515716566510398,0,4,New York,-73.883074,40.67246420000001,,,,,,,,,,,,,,,0.0,1.6094379124341005,64,0,1,0,1,5,4,4,3
1089,2019-07-05,600 block of Spokane St Reno Nevada,2.3903891703159093,1,3,Nevada,-119.8007613,39.5346977,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,64,2,0,2,0,11,0,9,0
1090,2019-07-06,3036 Quinto Way San Jose California,1.515716566510398,0,4,California,-121.9142008,37.2680211,,,,,,,,,,,,,,,0.0,1.6094379124341005,891,0,3,0,3,0,7,0,12
1090,2019-07-06,1921 Chambers Rd Saint Louis Missouri,3.085169313600048,5,0,Missouri,-90.2641321,38.7494386,,,,,,,,,,,,,,,1.791759469228055,0.0,891,1,1,1,1,10,2,6,3
1091,2019-07-07,211 Gold Ave SW Albuquerque New Mexico,1.515716566510398,0,4,New Mexico,-106.6499235,35.083595200000005,,,,,,,,,,,,,,,0.0,1.6094379124341005,1169,1,0,1,0,7,0,10,0
1091,2019-07-07,N Tucker Blvd and Convention Plaza Saint Louis Missouri,1.6206565966927624,0,5,Missouri,-90.1961105,38.6332014,,,,,,,,,,,,,,,0.0,1.791759469228055,1169,1,3,1,3,3,7,2,10
1091,2019-07-07,Clio Rd and Myrtle St Flint Michigan,1.711769859409705,0,6,Michigan,-83.73268619999997,43.05039620000001,,,,,,,,,,,,,,,0.0,1.9459101490553128,1169,0,1,0,1,0,8,0,9
1091,2019-07-07,5600 block of S Paulina St Chicago Illinois,1.515716566510398,0,4,Illinois,-87.6669876,41.7921493,,,,,,,,,,,,,,,0.0,1.6094379124341005,1169,0,0,0,0,3,4,1,3
1091,2019-07-07,600 block of W 61st Pl Chicago Illinois,1.515716566510398,0,4,Illinois,-87.639763,41.783262,,,,,,,,,,,,,,,0.0,1.6094379124341005,1169,0,1,0,1,0,9,1,16
1092,2019-07-08,3900 Martin Luther King Jr Ave SW Washington District of Columbia,2.855649206057388,2,2,District of Columbia,-77.0087428,38.8324029,,,,,,,,,,,,,,,1.0986122886681098,1.0986122886681098,527,0,1,0,1,6,6,3,6
1093,2019-07-11,5901 Royal Palms St Houston Texas,1.515716566510398,0,4,Texas,-95.331251,29.697754,,,,,,,,,,,,,,,0.0,1.6094379124341005,1058,3,0,3,0,15,0,9,0
1094,2019-07-13,5433 Lansdowne Ave Philadelphia Pennsylvania,1.7927899625209969,0,7,Pennsylvania,-75.23122430000002,39.9773826,,,,,,,,,,,,,,,0.0,2.079441541679836,218,0,2,0,2,1,9,0,11
1094,2019-07-13,7900 block of S Loomis Blvd Chicago Illinois,2.515716566510398,1,4,Illinois,-87.65858349999998,41.7504168,,,,,,,,,,,,,,,0.6931471805599453,1.6094379124341005,218,0,0,0,0,0,7,1,4
1095,2019-07-14,4600 block of W Erie St Chicago Illinois,1.515716566510398,0,4,Illinois,-87.74139459999998,41.8925255,,,,,,,,,,,,,,,0.0,1.6094379124341005,21,1,1,1,1,9,7,3,4
1096,2019-07-15,1572 Hardee St NE Atlanta Georgia,1.515716566510398,0,4,Georgia,-84.33668270000003,33.7555946,,,,,,,,,,,,,,,0.0,1.6094379124341005,102,1,0,1,0,6,1,4,1
1097,2019-07-16,6989 San Pedro Ave San Antonio Texas,1.515716566510398,0,4,Texas,-98.4998754,29.507607300000004,,,,,,,,,,,,,,,0.0,1.6094379124341005,430,2,0,2,0,10,0,10,0
1098,2019-07-17,N Elder Ave and E Colgate St Lubbock Texas,2.3903891703159093,1,3,Texas,-101.8029804,33.6024732,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,848,0,0,0,0,5,2,8,1
1099,2019-07-18,3427 W Fulton Blvd Chicago Illinois,2.3903891703159093,1,3,Illinois,-87.712267,41.8861073,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,858,2,0,2,0,5,4,11,3
1100,2019-07-20,2401 N Lake Shore Dr Chicago Illinois,1.7927899625209969,0,7,Illinois,-87.63066629999999,41.92707539999999,,,,,,,,,,,,,,,0.0,2.079441541679836,190,1,0,1,0,5,0,5,0
1100,2019-07-20,501 Waddell Ave Clairton Pennsylvania,1.515716566510398,0,4,Pennsylvania,-79.8865699,40.2943206,,,,,,,,,,,,,,,0.0,1.6094379124341005,190,2,0,2,0,4,0,7,0
1100,2019-07-20,2800 block of Boarman Ave Baltimore Maryland,2.3903891703159093,1,3,Maryland,-76.66788050000002,39.3380816,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,190,2,1,2,1,3,3,7,4
1101,2019-07-21,2300 block of 15th St NE Washington District of Columbia,1.515716566510398,0,4,District of Columbia,-76.98241809999998,38.9208864,,,,,,,,,,,,,,,0.0,1.6094379124341005,447,1,0,1,0,9,0,9,0
1101,2019-07-21,3900 block of Roosevelt Rd Chicago Illinois,1.515716566510398,0,4,Illinois,-87.72286319999998,41.8664388,,,,,,,,,,,,,,,0.0,1.6094379124341005,447,0,1,0,1,2,9,1,14
